UUID|INTERNAL_REFERENCES|CLASSIFICATION_UUID|DISPLAY_STRUCTURE_ID|IDEALIZED_STRUCTURE_ID|APPROVAL_ID
a0e0911b-2e4f-485d-a219-3ade789630e2|[{"label":"GInAS Reference","term":"6681a1ee-d3c6-4d70-901a-2fd0535363e4"},{"label":"GInAS Reference","term":"cb695ef0-b374-4505-8a17-6788a9c21e82"}]|aec4de86-69a0-4102-881d-9a43f23d8b14|766a25b0-a519-4919-bfe0-14ac84271d74|913d6427-0e89-4adb-9298-7b5373fbafd8|BJG0S321QY
6729f2fb-ff0d-48f6-90d5-7f455890074e|[{"label":"GInAS Reference","term":"1df36e68-ce54-471a-9b4e-d1ba388c15d2"},{"label":"GInAS Reference","term":"89f109b5-aff4-46f4-868c-fa9eff79bb23"}]|0bc38709-06ac-437a-aea7-ad74bfb72ba6|add96d3a-2a06-4b57-9fa6-a37a070787ad|cdf42b21-2816-4037-b9ce-2db0cbe28f2e|0841698D2F
41ab9c46-e421-4cbb-9600-1da69a022192|[{"label":"GInAS Reference","term":"a41a568b-56ac-4657-ad3a-befb389de849"},{"label":"GInAS Reference","term":"1d2237b0-0ce5-4bbd-a30d-c94e0a623ecc"}]|1fe055c3-8a20-4908-9303-586b5c1a9886|2d779a43-3134-493a-b3d6-28ca10018c3b|2817a0b2-2f88-46ca-9ad4-21f0c0c980ea|S38J6RZN16
14f61e3f-7f60-46d0-9e18-22a8d786e4c1|[{"label":"GInAS Reference","term":"f51e6b17-b471-4ca8-a4fd-da28c8b13ea5"},{"label":"GInAS Reference","term":"b09dd0ff-4b74-460f-84af-4824852f7dd9"}]|95e77438-c5fc-421a-9c0e-ed1b6b53854f|658bd880-4945-4001-8b68-f0625f625176|4b4a5cf0-ee49-4ac8-91c7-a2f335d60aa9|1530WMS90S
2199c9a8-038e-43c5-8803-8da8ce5d6d00|[{"label":"GInAS Reference","term":"84ea5ad1-d6c3-41d5-84ab-b667748a833f"},{"label":"GInAS Reference","term":"25b54354-166a-4b41-9f7d-1e637a8fef43"}]|66e9ffb5-f30b-4033-982d-9c29560fb3d8|56fdc743-77fb-4ded-a28a-13e1bbc2abde|75c806f3-6534-483a-8626-7723a7a6d867|C2BXC3OWPA
10f3e343-fcb8-4f44-9434-e04737d210ea|[{"label":"GInAS Reference","term":"85f75238-8781-43fe-8aff-b973d703743a"},{"label":"GInAS Reference","term":"362652e3-963d-44e3-9865-16c48f1c7ef6"}]|6da3979e-0d8e-46b3-8389-a4382fda44c1|7cab5de3-6641-4c6c-b0ba-a4eb8a11d414|b4fa93fd-d609-4ee1-834e-8dc37e515029|RTJ4702CRJ
a3160dc4-5da0-4f86-8446-a2d975e6d0a7|[{"label":"GInAS Reference","term":"4031c8f4-d87b-4177-b97b-6f283c44af37"},{"label":"GInAS Reference","term":"83f485d4-3495-40a9-a063-84c75228ff8b"}]|a4a69dce-c173-4bcc-97ae-5cf0d4b08d59|e6691f7a-e9cc-46aa-88e4-597aa32aa202|092d765a-9296-4c7c-a62a-f62d60ba5387|4UCX5GAV96
ab95481d-31b7-4625-831a-6b3da133c200|[{"label":"GInAS Reference","term":"ab6138bd-e5a9-4ccf-b964-d028729df247"},{"label":"GInAS Reference","term":"b1eb8e01-32ee-44f2-b9d9-bc39143497da"}]|3506298a-0608-4b66-9f39-68079bfbc1d4|cd15353d-f5da-4ac3-80c6-4a2b5fe5a2f3|3b502924-af51-4f19-b70b-b5bfb1af7014|3J2P07GVB6
d5999e1e-be50-4603-83ae-f903da2b580e|[{"label":"GInAS Reference","term":"73aeeed2-5bd3-409a-977e-d5e081f66a09"},{"label":"GInAS Reference","term":"116454d3-56ab-412f-9d79-54fe28346a30"}]|a7d883a2-8fa7-414e-9020-6e0ad0f36450|0c0c49f7-4d92-4f8c-9a99-d9b4773d5346|ed905fb4-fffd-4239-9f7e-40a378ed7caf|X13AD9M1SC
4386cf51-52f1-4ea2-8efa-5d876cdad6ae|[{"label":"GInAS Reference","term":"55491165-2eae-4436-bdd9-df2da1c3ab66"},{"label":"GInAS Reference","term":"b19b70d7-deb8-46e4-85b9-bb619438e7d1"}]|b538bbb1-be06-4d04-af68-80a5d92f99c2|99a9d5e0-f1ea-4b4e-b507-8cbdaa20cbbd|abcd7985-26b0-48cb-87e0-8987c40a7400|E6S1NJ4Y5Q
4ed4afa2-da19-4bfe-9a3c-8d4b3b69091b|[{"label":"GInAS Reference","term":"381d6a0f-d186-4129-a8b7-7edf5f08870d"},{"label":"GInAS Reference","term":"7a5a5bd5-f760-4d75-9b2c-c38344c7b9f1"}]|24683590-4d36-4434-9b05-41a3f800eb5b|9db87525-739b-43c3-a36e-4b61a3c0b566|264cbe5d-0b2f-4f1c-9dc6-a890ed8bb1c5|589D1IWM11
a8907d6f-7fd3-478f-b2f2-362a6cd31992|[{"label":"GInAS Reference","term":"9d9c82b2-d2fa-46c5-ae07-6c06f6a0b7b0"},{"label":"GInAS Reference","term":"7fecaa6a-807e-4b07-9c55-3c0df1233e96"}]|9f0dff75-4c8c-4500-a77a-c6112f706afb|99bc4fca-760a-4491-9021-0c275e7c6c4b|0cd7c762-7fff-4fe9-ac58-9a8187ee8111|40YS18G01K
bfae17fa-8ef6-425f-8a14-9be8a8410178|[{"label":"GInAS Reference","term":"adbc9fc6-5ece-4253-bbbd-356ce34e12e9"},{"label":"GInAS Reference","term":"1f706c10-b042-45df-a0c2-6df87dfd6472"}]|e015651f-58ff-4681-822b-23d7d02000a2|833f4f38-3b33-49d5-9d29-eedb047b4463|b6749f0a-893a-416f-a4ec-9b521ca56395|I355QGZ19A
db4c58d3-7e5e-4a70-91ad-5cbe52fb44c7|[{"label":"GInAS Reference","term":"2fba75e7-f584-4aa0-a64a-a36fe7d99355"},{"label":"GInAS Reference","term":"02e2e71c-76de-4290-a1c6-d40ce58ba22d"}]|c6780e5a-09f8-4270-a579-6c2dbeab28fb|f07a5c19-c2bf-420d-a1fb-ecb3f7b1124a|4e3d5d38-821c-45ef-9ac4-92134145417d|59Z907ZB69
cccd0bf4-a736-46ee-ba68-be0e141e8122|[{"label":"GInAS Reference","term":"81481252-7ede-4e69-8db2-4f06c2babe96"},{"label":"GInAS Reference","term":"2b944a90-bd39-448e-ac7d-6fe97dd285ff"}]|00d2a047-7916-4b79-abf7-f1c95bf3201d|732c9f05-3910-4ec2-b2c7-3c019661c426|edf3b8f0-da0a-4386-b5f0-73a3c1498607|FB1K9U7Y3M
353d09bb-0591-4979-8b27-b422da3b44ce|[{"label":"GInAS Reference","term":"ee8256cd-7fc9-4f9e-8727-cff555faec39"},{"label":"GInAS Reference","term":"3b72ef39-4433-43fa-baec-9fabd93f6b6b"}]|79d561c4-26d0-42ab-8908-5f3362a3e938|94dea190-931f-4482-9b1d-c875ab5ee3dd|1dd03941-468e-4149-9752-1659ca882dcc|5H9W9GTW27
138c0849-7963-42cb-af64-a1adf1bcd8fd|[{"label":"GInAS Reference","term":"2f2323a4-8ee3-4b61-86cf-d97088fc7bd5"},{"label":"GInAS Reference","term":"de90e7cc-2fc4-4465-9c80-37a69ad74eb9"}]|c81e76ee-13ab-4e7f-a81d-db1346c35cde|3c0dea57-aa8a-4400-acbf-b170b8f3d85a|fb947865-5890-4c65-96e3-f949b5ebc56c|7SA290YK68
34c4f9ab-aabd-431a-bb63-8498e16dbe21|[{"label":"GInAS Reference","term":"b81890da-16af-46c9-8db2-4f52af58ebf9"},{"label":"GInAS Reference","term":"0dcfec3b-bd13-4eb3-9c36-1d40db6776a9"}]|456a1190-10fa-4337-aa95-b9a63d1bc4ac|89eafecd-06e6-461d-94cb-616941963bb4|0017fed7-19da-4c9b-917d-8111d8e43298|928L14E681
5b39daee-d77a-4694-aa3e-3b745d41b2a4|[{"label":"GInAS Reference","term":"e9ab32b4-31e5-4e1c-b646-645e99a52fde"},{"label":"GInAS Reference","term":"8780e844-ce82-439c-a195-d013a5ef9b76"}]|b2795408-3990-4cf6-92c8-71dbdf70fd91|2a47db6b-4f1d-4bab-a402-3f2573d895f8|64378add-26ac-4318-be60-08122347c631|PMX5872701
528896bc-0db9-402c-aa8b-07ea5b2369b0|[{"label":"GInAS Reference","term":"4a083530-1971-4d92-9753-ff560dcd35bc"},{"label":"GInAS Reference","term":"dd4c71fc-dbe6-47fb-85f4-eb48f097c779"}]|da57422f-4903-4316-972b-e821b2cb9c4a|2c17fcfb-ee6c-4f08-8cef-c18b6528fc2c|861108c9-8586-4b1e-8d49-fe4a8f60fa94|837RU6905N
ed29f8f6-3c90-4940-bfe3-cfce9c1a1959|[{"label":"GInAS Reference","term":"3bf40827-a89c-49c0-976e-e6d2e72991dc"},{"label":"GInAS Reference","term":"1861ca07-01c7-4277-8885-2e3924bc8e66"}]|d86a03cb-6e27-4fab-b5af-09e8ee5b14fc|5ffc219d-3c2f-4082-b9f8-e0b02c708019|75c6c9b7-88ba-4dd1-a89b-2010d8df1cf4|77723GV81A
8ad991d2-5572-4f2a-982e-1aa547d74b7b|[{"label":"GInAS Reference","term":"442b55b2-c21f-4891-86c9-ecae10b62f53"},{"label":"GInAS Reference","term":"83d470cb-af6a-4aab-afc2-4cebca16ffff"}]|7c5ecee4-a8fe-4126-b4f5-e286398b4fd0|faee6014-d973-4d67-b83d-7bf918237aca|3af78074-d272-4b1a-9f67-ca10349335ff|2L7WA456VA
c9ce16f0-f868-40a2-ba84-1513e5963d7c|[{"label":"GInAS Reference","term":"4ec87e06-dd0c-4d08-8b25-99076e6085da"},{"label":"GInAS Reference","term":"7cd38949-3785-4602-bb12-133794d9ac4b"}]|2d6159b8-9aea-4ec7-a8fd-c12fa2bcf05e|b516b040-4118-4789-b835-102c37078b70|0e8a9a72-d3af-4e4d-a320-8d02081fc3d9|Z8ROG2A0LZ
ae6838da-6ab1-45e0-a13d-2386a30f3b12|[{"label":"GInAS Reference","term":"bfab9cf3-0b06-42bb-84ba-81317ac79e1f"},{"label":"GInAS Reference","term":"417b1eea-90ee-418b-8a84-f4772ebb3633"}]|00786c53-de51-41a7-b19c-d4411d438542|e24a4f52-d720-449b-96d9-4da8b46f7fed|7cf0027f-6a8c-4d37-917d-2558d5754fb8|
62dd5355-e2c1-46ee-a1a5-61b9a9128335|[{"label":"GInAS Reference","term":"47646622-9e1e-45cd-b9c0-c2d08f8f84be"},{"label":"GInAS Reference","term":"e3f5c3ff-fe94-4ed9-ae47-95548dcf75b2"}]|9142bb92-fcc6-42df-99ee-3d2b53d4d215|47844a6e-b927-46e6-b0e2-95b17ce30e4b|004fd801-f340-41b2-af5f-15d9b1e545e4|132584PQMO
d880d961-3096-416e-a8f4-cd793f1116fc|[{"label":"GInAS Reference","term":"4d0eb709-192c-4fed-b07c-27363f08a2eb"},{"label":"GInAS Reference","term":"c57ea70b-de0d-4ffe-aa02-761d328439cc"}]|319fdfa5-f189-4080-a771-4070bc531bb8|d071398d-d105-49c1-81a8-729b038cae68|6f086e29-7e12-43d5-8a2f-aeddd01a7b77|Y8P5S7CF2S
deefd93e-7349-4520-94a8-ca11a7879b2f|[{"label":"GInAS Reference","term":"80f10cf7-61d4-4f7a-a0b7-50fa527ee208"},{"label":"GInAS Reference","term":"33969b81-cba8-4dd8-8a9b-9f8ab4638460"}]|2b505956-b8b7-4294-84bb-25096fa4039e|4746cf33-c95e-4bbd-bf89-8d5ec8955afd|b6ea2fc0-1125-41d7-85b6-484e7079a72b|XAB540T1CX
c6cf8d31-fea4-4322-bab7-6ea338d6f132|[{"label":"GInAS Reference","term":"410bc45e-7f27-4cf2-a04b-bf6f6d5f5fef"},{"label":"GInAS Reference","term":"36e8f23a-27d6-4185-a07e-b31f887ef7ff"}]|6c53dbec-a8aa-44a1-a276-c41ec975bb90|ebdc276d-9176-47e8-ba07-5d4846992b59|0915be77-88d1-4b5b-ad44-5b08b99d195d|
e95dc75a-274a-4695-a1b3-7317ade0b2c0|[{"label":"GInAS Reference","term":"27528a59-3c9e-453a-b1ac-22e272e18a45"},{"label":"GInAS Reference","term":"5934d12e-3ecd-41c1-9912-22547f65d7d4"}]|16f63b6f-1c85-4b94-8980-8386f8e00eb8|7151e4eb-b762-4ddc-bb51-b4a8dd30afbd|1e173661-7e4d-4d94-a5bc-8130a5a4a03e|Q9QKJ39Q3X
a1a744b9-354e-4456-9507-f51f7ae869fa|[{"label":"GInAS Reference","term":"ec23e9ad-0a61-d499-78e4-93dc1cf0ad5a"}]|f848832e-c107-4dc0-b49c-385e5d49b176|a03ae1c2-059e-4316-b9af-bbc3d5629f62|ee15c846-70da-46f5-a54c-d607c48d733d|JC2Q67KRW7
44139a4b-0732-443f-8f63-1f5ac7793bba|[]|f04ef4e8-1ecd-4d2b-96a7-1e0705733be1|a0786d7e-869f-4c84-aea8-92441d7a6515|d6242e7d-9ff5-4342-9845-54960d57aabc|
3fa7e2c1-29d0-cf6f-fc57-29856de02d4b|[{"label":"GInAS Reference","term":"a44dae11-02aa-d454-21af-143d598ca551"}]|4b94d8f9-cd3c-a0f7-7005-c46a8bb08b62|b545f692-3230-463b-8a1e-640d53773e3e|46ec1d10-4ffe-41ba-9ff7-5c3182bd8e0b|EF225892K5
6a5d9749-ad23-7296-d903-75ea8e907d21|[{"label":"GInAS Reference","term":"0d67f541-b087-48cf-aba9-c851ad76e5d9"},{"label":"GInAS Reference","term":"4ef9e20c-575b-46b1-8830-171ee713dde6"}]|84876d54-e7f1-99b6-1fda-bd5622ccec09|8f71c05f-6041-4ffa-b246-b573e5acf5a3|b1473d2d-92c4-4ce2-985e-4b6068ec31be|PJH39UMU6H
cebfe4b9-a067-2eb9-3a8e-aa85558d352e|[{"label":"GInAS Reference","term":"8445045a-f4c0-0396-ef93-3dc128cddf62"},{"label":"GInAS Reference","term":"db717b6e-d636-0425-7f9e-891e80f0bc09"}]|32fafd9e-762e-ab09-1be6-b826209a6bb4|99b021ed-1300-4487-b5a7-82fa934e4d59|a2a681a4-bb24-4b1e-9bec-b48f94227c23|
e78b29cc-bf10-4fb1-bb99-e0b93881081e|[{"label":"GInAS Reference","term":"e9a29001-2a68-4c3c-9cff-28dba89952f4"},{"label":"GInAS Reference","term":"93024a07-8fc1-4a5b-b6a4-7da74a0922c5"}]|f875c5cf-926f-4f5d-8860-4e809914655d|de37674a-6556-4a4e-b51c-28355446293e|5a588158-3b4c-4851-bdea-a3a4912300fc|J30O08RP1Z
ab17b119-073f-43d8-8865-df2d08f23412|[{"label":"GInAS Reference","term":"4577d220-1e6e-4abf-bca8-5abbbc8e5583"},{"label":"GInAS Reference","term":"2ab01568-f9a2-4039-a4bf-c4f2fe0530c8"}]|4a98667b-f845-4b94-9c8d-6a64d251d7a3|0d79c27e-4e7d-4330-95dc-2a0513e961ca|501a629b-727d-4ecb-96ff-d2addf620493|
6fb0450b-44b9-4c08-9e88-e3317c88c4b5|[{"label":"GInAS Reference","term":"a215b542-1809-48d9-85d6-58fd27270eb1"},{"label":"GInAS Reference","term":"aa7c0c19-ed33-46e9-b5fa-8354ee8250f0"}]|c83c5d4e-1877-4c0b-aa3b-5bf33d10f94b|cfc3889c-72f5-46a3-a02f-cf4e7d181670|b098121c-e17a-4196-897f-f3e87d186861|Q09YH8M6IW
64400881-b983-4f3d-a9bf-485af746df96|[{"label":"GInAS Reference","term":"80cc67bf-2ba0-4a94-9cfb-40125f99caa6"},{"label":"GInAS Reference","term":"6d8a2f52-bac0-4410-8247-69d7d53e89aa"},{"label":"GInAS Reference","term":"5ddab1e3-3811-431d-844d-99bb15a8d149"}]|2cee1da0-46a4-49c0-b833-e21da899085f|39d1ae18-e83c-457b-ab93-5aa26a63446d|8e1c01fe-3d8a-45c3-b96e-7b71ea6f7c12|162VH844IJ
0cc399d7-e0fc-40be-a4e2-007259484731|[{"label":"GInAS Reference","term":"ecfbb94d-3d4b-48e1-afe4-584f576bc4e6"},{"label":"GInAS Reference","term":"3669455c-6211-41f9-9388-3cee9f9708eb"}]|f79313c2-225c-482e-8e76-941a3985d41c|9ebfeb10-6e99-46ad-869c-a80e083f7435|9d3b488d-2870-412d-b68b-58cf65b58eb2|L432V9GNVW
01e10d07-d18d-403e-a97e-c97f7e4fa2d8|[{"label":"GInAS Reference","term":"6270132e-6a8b-4511-b006-84373712a35d"},{"label":"GInAS Reference","term":"57523400-1a39-42e1-b29d-6d06d19bd303"}]|fc035627-8bae-4e90-a99a-626d579b58f2|54e5293b-aaa7-414a-9aa4-23cb0f9ebc29|f3fc533f-f5ba-4f33-9ce0-f3d18669a5f8|
ecda84de-7075-4044-9fa3-7bd195bc6ef2|[{"label":"GInAS Reference","term":"8bd4d90b-6227-42bf-96b3-ab72bf6c7a56"},{"label":"GInAS Reference","term":"5e1d2e43-59df-4a4b-a47b-d2c090a3281f"}]|d2b9d717-17a1-476b-8a7d-230ccf1e317c|495571a4-e2ce-4073-b4fe-40dd042e89c1|d478792a-c819-4190-8cf2-958be59693f9|TT19I4RMID
a3b88006-c9a5-4ce2-bedf-c79b997a5ae9|[{"label":"GInAS Reference","term":"2da79e11-9f4d-44fb-a105-d640d1a504d1"},{"label":"GInAS Reference","term":"884f29b7-5373-4c4e-bc92-98e6d28f9cd6"}]|51457cdd-5f08-4712-97e0-3199ab6cf32b|38825685-c6fb-448e-9c0a-e393d2636b38|06fddb76-3530-4396-a0b1-a3625cfb441b|48X4Z23U8J
dc6a37e7-5713-4afc-ba8e-e8036e30752e|[{"label":"GInAS Reference","term":"bdee0948-6c5a-45c6-921b-56c2f474ffff"},{"label":"GInAS Reference","term":"263d564b-ece3-47d1-80ef-d410c50346a8"}]|59a9cfb5-39e8-439f-8851-92302e59a97a|e48b0e74-89dc-4b27-bce3-1e2bbeef2847|08a70dd0-3d7d-4864-bbb4-665c9708de8e|N30934870L
cf538c94-943b-4ab2-9d27-e12268936e91|[{"label":"GInAS Reference","term":"c635ac5e-6a64-40aa-aab1-450a619abb2e"},{"label":"GInAS Reference","term":"eaadadcc-8af2-4d1c-ae45-8174ea3e0af1"}]|6f0e0951-7f16-4859-b4f6-0dbbf9a9c961|1ef41fd7-5282-4044-bdc7-a75616e2eb8c|3f5e2861-b028-4ca9-96fe-834649a2bba3|H9O2QML7UE
a8c3ca8c-54ef-4993-bbbb-ea09fe56a022|[{"label":"GInAS Reference","term":"71f4b105-d207-4560-a9cb-dc263c85bcab"},{"label":"GInAS Reference","term":"ef7ebea7-dfe3-4aef-989a-6ff812d2761b"}]|821520b8-552d-4a18-9459-e47956112e5e|b4fd8f77-6c3f-41d3-ad20-4c8647b44771|607f9d3e-58fc-465b-beda-41d67615456c|D21K655H52
be495613-95f3-416f-b922-331a2d189f03|[{"label":"GInAS Reference","term":"10e6a41a-ec40-49bd-b4a3-1cf97871802d"},{"label":"GInAS Reference","term":"1725b126-7ea9-43ee-ba39-0b0896456fec"}]|63852c74-d917-4699-a580-3ba29811d56b|c7ac90bf-aa93-40e4-be32-bb00a46ff671|8942aa6a-bfe5-4ccf-80cb-a3a3387b74d3|09PES9W7N3
d15ef567-1799-455c-be41-62b88b742d66|[{"label":"GInAS Reference","term":"374a0f5a-ac07-4633-aaa1-0fd3062f1eb9"},{"label":"GInAS Reference","term":"b24e8ae6-2de5-43e8-896b-72694e3a1cee"}]|029a5390-4a11-4e39-95b5-1a180fac3922|ac5a4a97-117b-4d26-a091-e3ec9e9c515c|b6c5403f-f543-49db-b51a-a480e1467c12|
0b2e963f-3b40-4ff8-a83b-0c943b6caad2|[{"label":"GInAS Reference","term":"338a4557-7479-497f-9c48-8af4ee7aba11"},{"label":"GInAS Reference","term":"b60931a0-42cd-429c-b0d5-d319ec2fc5fd"}]|35cd1574-d24e-4cde-adda-8a46c1cb8399|5f683ac4-ec49-4fee-994b-7cd1c08f3459|68953c69-2ee6-44f1-8410-91e92cb4d2ff|
035f2833-fbe9-431b-8767-c3264b9af555|[{"label":"GInAS Reference","term":"61baca55-4756-48bf-bd7e-8e36543b42cc"},{"label":"GInAS Reference","term":"986786b6-1791-48df-bfd1-07ff35a0fcf0"}]|a2833fa9-3301-4d12-824f-d70826414f24|084ee78d-f884-4519-bb46-e72fd50fe795|dbc6212d-4cbe-4e8f-96cf-8c10104e8a1d|1E6B15H64T
007fe428-9347-4e25-8976-15397a5557cd|[{"label":"GInAS Reference","term":"e8b61b71-53bd-46cd-9b27-35eff2314e9b"},{"label":"GInAS Reference","term":"8a1fea3d-7ab6-4472-a42c-a70854c0765d"}]|793c12d9-d6cf-4648-a84b-89d4cc925de5|71a3d79e-97ab-4834-8625-b32ac511fbc7|f3c3308e-482a-4aa4-9bc3-c70a39050b2e|9E2T9M1G4Y
6d8f0fb6-04bf-484a-ae55-21d92d1ee43e|[{"label":"GInAS Reference","term":"3c751872-0505-4699-b3a9-a84f5065395f"},{"label":"GInAS Reference","term":"0add4ced-6030-4e83-b577-8a90b648cf39"}]|cac9b9b0-1b66-4327-89ab-0b3fc3957ef3|6a8ca6d5-8190-4be9-b310-ca4f81b75b24|9a14ccc0-e604-401f-9b1b-1a33d851a15a|KC5472WRJK
59846d2e-cb0c-4c66-9003-a41b5c587f19|[{"label":"GInAS Reference","term":"ad8854b3-6d68-45e2-bfb6-ea23cd5216b6"},{"label":"GInAS Reference","term":"dc538ad6-1064-4719-a7bb-bba4e8f53296"}]|1f4c1961-9bca-485a-b3dc-18eb9cad17a9|8637e756-fb4b-4296-ab71-1f8c137476c1|111f9db8-6b20-49ca-852f-47afe70105c9|DSQ2V1DD1K
0d7b2359-0ec0-4dff-9eff-c6c76725fc83|[{"label":"GInAS Reference","term":"9c9feea6-371b-4898-9c76-a51b23e4f2d3"},{"label":"GInAS Reference","term":"a71d7b82-10e8-4c3e-af84-c82f4b183b10"}]|72931663-2eb5-4d31-a676-2517b10222f7|89d00af8-cc95-41a0-92f1-e65e5a10713b|bbdfdcf7-e97f-470f-80d2-f5bc28d0b9bc|L45WU8S981
338789d1-5c52-4bfa-89e7-fd4f1b91ff31|[{"label":"GInAS Reference","term":"0bee66a4-dd2f-4d93-8dea-b8e14eb3659b"},{"label":"GInAS Reference","term":"ac399f52-8062-4c6a-9210-2a9411c33efb"}]|f25ec5a3-d659-4d32-8825-b1ab048b03b3|aaca0c07-f434-4eea-8e4f-0c0b8d0fdd5e|4024037e-13a3-4381-975f-439e14c1abd8|M4F288ZCTR
0a7df6cd-19bc-43d4-a913-222de2bcef6d|[{"label":"GInAS Reference","term":"d6673cc2-6da5-4dc5-a102-bdf959fa6ad5"},{"label":"GInAS Reference","term":"6b55c64f-e082-4cfe-9c7f-3b70316be497"},{"label":"GInAS Reference","term":"7151534b-8946-4aae-8c03-dd74cdc7a3b2"}]|30825091-ca1b-4db4-a601-2c2b568f18c6|e21882c6-1a7c-4e93-b7f9-f7e9c11b819b|a654b025-aa31-4187-8b1a-0fc586246634|F2O5O2OI9F
e28452d0-935b-4d0c-9144-19291b9a6d0d|[{"label":"GInAS Reference","term":"e54cf44b-1742-407b-b82c-37d6ebd680c8"},{"label":"GInAS Reference","term":"91fb9e48-5193-4d16-8107-8985e53b7d98"}]|a6588202-546f-408a-a31b-3124f937421f|82d95dd4-21ae-43b0-b9cb-fa3586225929|81daf2ac-6b52-49af-96e4-b33c7e0a4b6d|YTQ40QRP5W
d12fae90-cf1c-4a6f-a97b-c96a90927ba3|[{"label":"GInAS Reference","term":"5c3bb2fe-6dbd-4feb-bf43-8cd0b55f18ec"},{"label":"GInAS Reference","term":"615fc2d4-ab65-409e-a970-4b8ec4cc6ab1"}]|739d7beb-096a-4063-a3e1-929ec99d7d46|650ffdd0-9d96-4699-b804-1f8c1533d26a|55d8ee51-1f73-4f86-b0cb-0044cae4b46b|NDD0M3CW3D
166cb7d0-3730-4df5-a080-84511a6b449e|[{"label":"GInAS Reference","term":"6dab75db-5aa4-45f9-8cbb-be6551bd8638"},{"label":"GInAS Reference","term":"b34aae5d-2aff-4122-badd-d601cd2a342d"}]|371011c1-030b-4f9c-82fe-131a6bb5fdb7|d0c64384-9eb9-428b-9910-3b4c55b3304a|430b32cd-e57d-4868-b99f-4181a62f2bf0|MRJ667KA5E
27fb9b8d-b382-41aa-8990-ff90ec14e572|[{"label":"GInAS Reference","term":"a11b84cb-6b47-4cef-870a-45951cb307f4"},{"label":"GInAS Reference","term":"80f16ca0-f4be-46cf-a459-6bfe0908df9d"}]|842043e2-ff2c-476a-818c-31f6739c02dc|439e8a30-cd6c-4fb4-bfe3-d31a46c849d8|f7a6cdad-8663-4858-8edd-5392effab010|6HJV9H13XS
cb0d37e5-704e-4b16-8bc9-f4f548e153c6|[{"label":"GInAS Reference","term":"1c573637-6f4f-4a89-94b4-867c1be9d26e"},{"label":"GInAS Reference","term":"ad0a31be-a5aa-4705-af49-0884886d4a26"}]|ab5af9ac-4863-4f6e-8124-b5038c363b96|eeb9638d-d4f7-4714-9ebf-1372a45e5b1c|2ed6db0a-44b3-4ac2-9c9c-ec0631460e40|GMR4PEN8PK
f6c274c8-e99d-4ac9-bfda-6af95131ad74|[{"label":"GInAS Reference","term":"dcff4444-8ac5-4313-aa6a-bde3154e44c4"},{"label":"GInAS Reference","term":"aa168016-b15a-4d11-b965-8371205b5681"}]|bf2d61f3-365f-4762-a1c5-0f9aa9c1e17c|0811ca59-7ebb-4e62-a451-faeb513d0d92|2d579ee5-f367-4d5f-a531-3d1dabbf1c6c|73EFP9BR36
9ab9559e-011d-4b92-8258-34e822d877b1|[{"label":"GInAS Reference","term":"af38a533-1859-45fd-2b11-91d4b6bcb102"}]|846050f5-8061-4b5c-8a17-a63e4ce36093|7afb2217-a3c6-439f-b7ac-e127e562a06e|1f627f6a-08f1-4259-a90f-c5ac566edc1a|DP300LL9AU
3445e6ab-aa72-44ae-a29d-c1794da47305|[{"label":"GInAS Reference","term":"05c86952-5c70-4b46-8bc8-92a5d24eee12"}]|63f679a8-c543-4628-934c-e80652115d2b|1d36fd47-4fa9-441a-bb0c-56a61492bd75|ad65b0b4-6d1d-419c-a2d3-7250f0aca019|X3G6BQ32A2
27de0fe6-6c1d-0588-4d27-8ed822723cca|[{"label":"GInAS Reference","term":"6852e3a4-fcb1-50db-174c-8ed44e292902"}]|130820ba-36e5-a178-0f21-bd6ebe869012|3a463ae7-67d6-4e79-a084-b39ee66f4c96|eb4dcd42-8fb9-931b-81ce-49b788789e5a|UJ95M55B64
8a313041-16c1-4031-896a-1f87679f6e89|[{"label":"GInAS Reference","term":"6c84de32-be19-4b3e-b359-c8e5f36eaeac"}]|d780ae8f-efe4-4a55-8a4c-557e5f0e3b33|3633fc82-9668-48b8-8c05-e6fe1b664743|879822a8-201b-442e-80d8-5eeda5fab0c1|H58HX2GWJ5
99d689dc-4ff4-4ec7-b13c-2789015ff595|[{"label":"GInAS Reference","term":"b317fd81-eb00-4ff5-883f-d9a3f584676a"},{"label":"GInAS Reference","term":"5fce6e5e-aa1e-4107-b22a-9a9585473ace"}]|cb0cd6ad-cc82-435e-9140-9db25e17fec3|fb689a46-e930-4f78-8b8a-27ca6890d195|6e351f14-9b2f-4ca7-ba72-3035c44eb3f6|6GF5P5SE39
000007e1-4729-467c-beca-d10bc3c425f0|[{"label":"GInAS Reference","term":"88cbc1fa-c1ce-4307-9550-738950415a87"},{"label":"GInAS Reference","term":"9307ee38-1e8b-42fe-97cb-77e6aa2ce9ca"}]|3df4e3e0-25be-47a8-bf68-62b7ec7c4119|5758b100-3030-4caa-b25c-26dbf8c682c2|d3806d0d-7464-4437-940d-530229d045dc|3N8LGV97HR
